"pathway","pvalue","dist"
"M27263",0.001,3.33714046197669
"M11153",0.001,1.28337625406224
"M39001",0.001,2.88957989658523
"M27272",0.001,1.04120877090941
"M39000",0.012,2.51165771271588
"M27752",0.001,0.985360045434019
"M27248",0.002,2.96964769503086
"M27465",0.079,1.32340099852812
"M29840",0.001,0.530042717187676
"M42527",0.026,1.10959257117476
"M557",0.522,2.57900950212511
"M38996",0.001,1.96740346095604
"M27243",0.001,2.32283221118913
"M26981",0.002,2.1156077849602
"M13492",0.001,2.27691882783172
"M41831",0.001,0.373706749664651
"M26953",0.001,0.536511933833772
"M27227",0.109,2.58283751147898
"M27360",0.001,2.33256997737439
"M27151",0.001,2.17174651832143
"M27563",0.001,2.49404430311711
"M27468",0.001,1.71685437413217
"M27274",0.001,1.96569183642942
"M27546",0.001,1.29430762878244
"M27275",0.001,0.378416794961939
"M27399",0.001,2.49098011601272
"M27470",0.674,2.31964737015027
"M27554",0.98,0.20950975768041
"M27400",0.001,3.30972639963317
"M27712",0.001,2.18571692957707
"M29829",0.001,0.591177048752054
"M27428",0.001,1.56172340552558
"M19752",0.001,0.410152564031287
"M27702",0.166,2.00208377210953
"M27046",0.001,0.499319434013795
"M550",0.001,0.403305496098613
"M27257",0.001,1.19135310882667
"M27244",0.001,0.709208469745721
"M27171",0.001,2.6223545639624
"M27582",0.001,1.11056641258265
"M27303",0.001,1.80977552933968
"M549",0.001,2.69551375009782
"M26930",0.001,3.35569292672551
"M27191",0.001,1.19188510129317
"M27756",0.001,1.49119108974026
"M669",0.001,1.6595135871218
"M27163",0.001,0.36933718852069
"M628",0.001,1.53143804114724
"M994",0.001,3.34809854222336
"M27510",0.001,2.94971357596097
"M17386",0.001,1.8117358420681
"M29724",0.001,0.382574966983387
"M522",0.001,0.165126464052606
"M4280",0.001,2.45045746705545
"M6768",0.002,1.86613141497342
"M27156",0.01,2.88807229172823
"M12123",0.001,1.89360918925543
"M779",0.001,1.09676429308374
"M29808",0.001,1.73707986581956
"M27129",0.563,2.28115511670139
"M29854",0.001,1.55617598599056
"M26945",0.001,2.51165771271588
"M11184",0.001,1.8913492819186
"M525",0.001,2.18871571514237
"M27111",0.014,2.10980929097147
"M27763",0.001,1.03917977496903
"M16597",0.001,2.29314861403221
"M39005",0.001,1.25171111853438
"M27309",0.001,2.30523218532925
"M27875",0.001,2.31694645842838
"M27310",0.001,3.30495082461597
"M27601",1,Inf
"M8410",0.001,2.70263682677133
"M13408",0.001,1.50462100104565
"M29536",0.518,1.81306486692217
"M26928",0.274,2.35840888476652
"M2158",0.001,0.994108770531155
"M27343",0.001,3.29065306512553
"M26969",0.001,0.552108309889288
"M27476",0.001,0.39954406755006
"M27177",0.001,3.33551091650983
"M14663",0.001,2.95186298080569
"M27952",0.001,1.60203852433738
"M27311",0.001,0.955380879065372
"M19861",0.001,2.28857118359188
"M641",0.001,0.800348653012402
"M29556",1,Inf
"M27686",1,Inf
"M27589",0.001,1.27516420693123
"M729",0.001,1.14393706759148
"M941",0.001,0.149020610418939
"M14990",0.001,2.26921525107974
"M27854",0.001,0.168324849150274
"M27108",0.001,2.94292769893231
"M27297",0.001,2.01761958069914
"M27651",0.001,0.647604881125507
"M27794",0.001,0.0782483595255433
"M27206",0.001,1.2468541288555
"M1009",0.001,3.28044273329579
"M29842",0.001,1.25112335593568
"M27097",0.001,0.53105785910391
"M41721",0.063,2.19701829858987
"M661",0.001,1.47181586228429
"M41724",0.001,1.70538927193485
"M27308",0.001,0.600474709807562
"M27253",0.001,0.424693629468058
"M1017",0.001,0.171405165575434
"M27189",0.001,2.57747485242513
"M27599",1,Inf
"M1002",0.001,0.589131794670502
"M631",0.001,0.557671402311118
"M27544",0.448,2.72793669483697
"M805",1,Inf
"M27205",0.001,0.720172556468821
"M27946",0.001,2.35293085563599
"M27940",0.001,2.48602814842543
"M27941",0.001,1.80414609539094
"M27317",0.001,3.00383219059907
"M595",0.001,0.690749407953825
"M27506",0.097,2.66243512867474
"M29803",0.001,0.875219381021145
"M13115",0.001,3.30734750712027
"M9648",0.001,2.62521762445831
"M27101",0.001,1.14008579066106
"M600",0.001,0.18986682287061
"M839",0.001,0.551607249978845
"M27938",0.001,0.380802153456
"M2844",0.001,0.542840692204528
"M1040",0.001,1.31820271864012
"M10450",0.001,3.33714046197669
"M532",0.001,1.83716510313586
"M27649",0.001,0.20027749973746
"M27175",0.001,0.0980548301246006
"M927",0.001,3.22442532666162
"M27207",0.001,1.40509920122291
"M27676",0.467,2.57900950212511
"M12484",0.098,1.91840415854403
"M800",0.001,0.343696313420365
"M14309",0.001,1.60039378134494
"M26993",0.001,1.33661000385865
"M15243",0.001,3.33947744826712
"M657",0.001,2.68220428677776
"M27820",0.015,0.845302282854545
"M4904",0.001,1.22283735126463
"M14981",0.001,2.35068151853946
"M27076",0.701,3.11008064587972
"M17787",1,2.02696137297423
"M630",0.001,1.96347855207404
"M976",0.001,2.97026104962228
"M27851",0.001,2.10334177175898
"M27028",0.001,2.96304130411641
"M587",0.001,0.101464513011117
"M11575",0.001,3.28875654876237
"M27698",0.001,0.945137258237415
"M27236",0.001,2.52541524646095
"M27874",0.001,1.19787708322842
"M19312",0.001,2.01622058756828
"M27657",0.562,2.28115511670139
"M19193",0.001,2.32963516598508
"M27672",0.005,1.07976147369686
"M791",0.001,1.52920747747197
"M27247",0.001,2.32658806342197
"M26972",0.001,0.73842673308637
"M27352",0.001,2.68822489499382
"M16523",0.001,1.49383293154579
"M27857",0.001,1.41739848568259
"M26983",0.001,2.17863536379685
"M576",0.001,1.07401873508035
"M519",0.001,2.18299306445718
"M27293",0.001,1.5262790667411
"M13748",0.001,0.851586966618264
"M26911",0.001,0.375245940903973
"M27840",0.381,2.13596676390812
"M27849",0.001,3.33090215449439
"M1877",0.001,1.25765304365386
"M27570",1,Inf
"M27232",0.001,1.58232983760604
"M1443",0.001,1.69243195260967
"M10775",0.001,2.03297546812369
"M27059",0.01,2.96306586302903
"M27060",0.005,2.66243512867474
"M27439",0.03,2.32336220388721
"M27219",0.001,0.481996201037112
"M41833",0.001,0.758542589430493
"M27497",0.395,1.10343990232337
"M27648",0.001,0.771053521245952
"M692",0.001,1.25488189753325
"M29568",0.001,3.31855818663894
"M685",0.001,3.30734750712027
"M868",0.001,0.318375431360268
"M695",0.001,0.406632498204138
"M773",0.001,0.692868024102393
"M507",0.001,1.22530831236787
"M636",0.001,2.12652703677477
"M27390",0.001,3.36267712317433
"M666",0.001,1.76744027955203
"M660",0.001,2.13771690706481
"M26960",0.457,2.13596676390812
"M27252",0.001,1.58261311309636
"M27612",0.001,3.34329754060995
"M27349",0.001,3.34548073544536
"M27230",0.001,1.31217435400255
"M928",0.001,1.78367166845318
"M715",0.001,0.832583962416353
"M1003",0.001,2.67468358078907
"M27255",0.001,1.24539427721054
"M41830",0.001,1.78744605105013
"M27594",0.002,2.94814289283227
"M1072",0.089,1.24068340406352
"M29816",0.001,1.02978212110256
"M1015",0.005,2.08047660799453
"M27781",0.001,3.35787612156092
"M39003",0.001,3.33669351924248
"M29617",0.001,1.56032900659962
"M27584",0.045,2.17735955021065
"M27198",0.001,1.44343359771416
"M6121",0.001,2.12522414478527
"M29806",0.001,2.07885591320403
"M27933",0.001,2.94453008352259
"M27472",0.001,0.165164828174957
"M1051",0.001,2.70590302632168
"M18437",0.001,0.395931004804827
"M706",0.001,0.227560213218886
"M27888",0.001,0.173200660395568
"M877",0.001,2.67489929696118
"M29805",0.001,0.452408112777816
"M27383",0.238,2.58575535507358
"M14804",0.001,0.543666170946239
"M8240",0.001,0.296491189010934
"M27605",0.008,2.32050354098903
"M27858",0.001,3.34567871739508
"M27381",0.419,0.521978240680949
"M27408",0.001,1.48957110310722
"M26964",0.001,0.694646121562234
"M27201",0.001,0.397309954781805
"M27894",0.866,0.591378817222883
"M27893",0.001,3.33090215449439
"M27131",0.001,0.354551305785002
"M27897",0.001,2.88957989658523
"M760",0.014,1.33282970315253
"M19381",0.001,0.116256049831482
"M27860",0.001,3.22049140018705
"M27873",0.001,2.21077281256348
"M29804",0.001,0.350315667718703
"M542",0.001,2.49672160547978
"M1014",0.001,3.33090215449439
"M27604",0.001,2.32103589685406
"M921",0.001,3.29065306512553
"M5113",0.001,1.15749406686724
"M1012",0.001,1.43117344447453
"M5283",0.001,0.167888992663877
"M620",0.001,1.1496112318362
"M935",0.001,3.34567871739508
"M1870",0.001,0.79893893138992
"M965",0.001,0.417164189357996
"M27460",0.009,0.847284690013321
"M14766",0.001,1.16291338616794
"M971",0.119,0.682542924253464
"M27592",0.001,2.02064164888302
"M27751",0.001,0.159197395704705
"M27240",0.001,2.53259358261129
"M27464",0.001,2.35934276434488
"M27577",0.003,2.6418920700241
"M27282",0.001,0.784006990684489
"M859",0.001,2.66878112790539
"M27706",0.001,2.9914368044835
"M691",0.001,2.96671719169779
"M670",0.001,2.16787771337465
"M997",0.001,0.327998250615023
"M29844",0.001,3.36045528029576
"M690",0.001,1.75304038165624
"M959",0.001,3.33622384756168
"M1080",0.001,0.882313883427977
"M42519",0.001,3.00863319221247
"M4076",0.001,0.254154215717753
"M27846",0.001,1.85963237572632
"M7455",0.001,0.517498181091423
"M27115",0.001,3.00863319221247
"M899",0.001,0.26869484911969
"M26916",0.002,1.88435843950889
"M962",0.001,1.01726901236106
"M27936",0.001,3.33090215449439
"M27949",0.001,2.87582484277928
"M27780",0.001,2.30623703023886
"M29766",0.001,2.6268426001325
"M27680",0.001,1.8843660985385
"M27228",0.246,3.36529492995233
"M27567",0.002,2.66960485549808
"M26896",0.001,2.9914368044835
"M15195",0.001,1.00476161245129
"M39012",0.533,2.28115511670139
"M27176",0.001,3.34961264386965
"M39011",0.001,2.51165771271588
"M39013",0.061,3.23768778791602
"M42520",0.001,1.86235035108345
"M27901",0.014,1.71986617000251
"M27903",0.372,2.88102605017617
"M41728",0.001,1.55037370891434
"M27382",0.001,0.246294157542393
"M27640",0.001,0.20027749973746
"M1011",0.001,1.7588091306875
"M1061",0.001,2.16680729066736
"M27740",0.001,3.34961264386965
"M27776",0.001,2.95850882093998
"M27775",0.279,3.36529492995233
"M27644",0.193,2.97821357448587
"M27777",0.001,3.33877000744353
"M27461",0.001,1.81727577710895
"M27216",0.001,1.55505487641004
"M27104",0.57,1.40109905819096
"M17034",0.001,0.413970008203834
"M27855",0.001,2.06943066139639
"M27169",0.007,2.41390483316049
"M27102",0.002,1.83567175283744
"M27085",0.001,1.86232565157494
"M29836",0.001,0.0821705855516294
"M27081",0.749,1.1787725500859
"M1088",0.001,1.71892415916346
"M27622",0.272,2.74586075522438
"M27832",0.001,0.239986737614414
"M18795",0.392,1.89090635222573
"M27543",0.415,2.72793669483697
"M18311",0.98,0.202437003885941
"M26967",0.001,1.56512784535738
"M27580",0.001,1.85944435625776
"M27642",0.001,1.16374494628855
"M41838",0.039,2.74216030873038
"M914",0.001,0.799659501304994
"M27609",0.001,0.400542906338859
"M27424",0.001,2.01162551368272
"M2881",0.001,1.42772537410846
"M712",0.001,1.96640247264699
"M27772",0.001,1.20592032983145
"M27442",0.001,2.94122159211166
"M27719",0.001,2.73253870810191
"M27816",0.001,1.58381636146707
"M14690",0.001,0.932720800518462
"M27093",0.006,0.357422396132393
"M27778",0.001,0.887327858295989
"M15096",0.001,2.96245629510441
"M27418",0.001,1.23084108789431
"M1030",0.001,0.98552597840119
"M27661",0.001,2.34620786720451
"M518",0.001,0.501664855340945
"M29822",0.217,2.28115511670139
"M27928",0.547,2.58575535507358
"M705",0.001,0.130928365803063
"M27652",0.001,1.1696437415563
"M27709",0.096,2.66243512867474
"M19582",0.001,2.64154339357343
"M27467",0.001,0.477602189373972
"M27160",0.001,2.30915210015877
"M27134",0.001,0.711972202186391
"M26973",0.429,0.364097208504951
"M966",0.889,2.33796564345862
"M27233",0.001,0.368706891163355
"M979",0.002,1.94286648189744
"M27954",0.025,3.23768778791602
"M3492",0.001,2.02951969083192
"M853",0.001,2.65860222360913
"M16441",0.001,1.13673655743453
"M529",0.001,0.363208596556088
"M27333",0.394,2.88102605017617
"M7169",0.001,1.67651428913596
"M26997",0.79,2.08047660799453
"M27011",0.001,2.65093874588665
"M27942",0.001,2.2782902771285
"M918",0.001,1.06702815898894
"M977",0.001,0.75186472752161
"M27764",0.185,2.44993578378817
"M41735",0.007,2.66243512867474
"M12347",0.001,1.63962170891443
"M27527",0.001,2.17264294272434
"M11187",0.001,1.23740518669981
"M27528",0.001,2.17264294272434
"M872",0.001,0.186965152766061
"M27526",0.001,2.05974821398016
"M27529",0.001,2.17264294272434
"M27251",0.001,0.302763816831437
"M27944",0.001,2.03994936519863
"M27645",0.001,2.47759242012936
"M913",0.001,1.32904103636663
"M27380",0.469,2.3539775457759
"M27616",0.001,1.20674465672446
"M27931",0.609,1.99562967001847
"M26914",0.761,3.11008064587972
"M875",0.001,0.983606768961102
"M985",0.001,0.867450668196423
"M957",0.001,3.21150620203446
"M27094",0.001,2.3048994422266
"M29793",0.001,1.30675424811691
"M915",0.003,2.70590302632168
"M27446",1,Inf
"M27089",0.001,1.52202180902888
"M27654",0.001,0.109011401755557
"M4281",0.001,1.49501385583608
"M27921",1,Inf
"M27895",0.001,0.589153694287597
"M13015",0.001,2.98761671214067
"M27159",0.003,3.34567871739508
"M27560",0.001,1.13011991862364
"M27210",0.001,2.22064458063438
"M27879",0.008,1.71529643718382
"M27882",0.001,3.00601538543447
"M752",0.001,0.165415824329291
"M27881",0.001,2.93337644125058
"M27880",0.001,1.94473738196408
"M29809",0.001,3.35787612156092
"M27482",0.001,1.01868422621706
"M1059",0.001,1.144471657806
"M27378",0.338,2.43008230941325
"M27673",0.001,0.68160176895144
"M7257",0.007,2.4993554159232
"M27426",0.001,1.13055377316771
"M29777",0.001,1.00174702594655
"M735",0.04,0.0711058427184984
"M42525",0.122,1.37405989347406
"M27568",0.001,3.30749335869676
"M571",0.001,1.31756625477012
"M11215",0.999,0.407930162993459
"M29790",0.001,1.53870261222821
"M8276",0.001,1.09982296339637
"M27829",0.001,1.3895679833671
"M6177",0.001,1.90531298914181
"M27831",0.001,1.44353056945435
"M27859",0.002,2.7006535320903
"M546",0.001,1.37776730475961
"M152",0.001,0.476145263823892
"M26999",0.002,0.319082867963166
"M1005",0.001,2.24781824652939
"M27650",0.001,0.6025410424639
"M777",0.001,0.081736594311041
"M27385",0.001,1.30198391125022
"M10959",0.004,1.73478416028392
"M27190",0.001,1.16619005834966
"M7927",0.001,2.20352092432829
"M27588",0.001,3.2807018641239
"M1441",0.001,2.67503890874134
"M1029",0.001,2.16569722539716
"M18175",0.002,2.30945449322287
"M14582",0.001,2.95339514457532
"M29689",0.002,0.688276955619758
"M11773",0.005,2.48497208483737
"M27579",0.001,0.767600993564533
"M27626",0.217,1.25326009993401
"M27682",0.001,2.18823300735424
"M29846",0.002,2.96814009017386
"M27211",0.932,0.559952972896913
"M27455",0.088,2.05473629068451
"M27835",0.168,1.80229646540068
"M792",0.001,1.56603085315703
"M27416",0.001,1.61251000658788
"M611",0.001,0.919179994053415
"M1074",0.001,0.394499301217457
"M27850",0.244,2.28115511670139
"M27737",0.041,3.23768778791602
"M27167",0.007,3.36005931639633
"M27915",0.001,2.6908562022989
"M27000",0.001,0.847266329028556
"M738",0.001,0.615202647192617
"M18788",0.001,0.587532817082826
"M714",0.001,3.35787612156092
"M4138",0.001,0.789170684407042
"M9400",0.965,0.236969781011287
"M649",0.001,0.126168972274182
"M2286",0.001,1.53212473675179
"M27655",0.173,1.95171466725966
"M759",0.002,2.28137761616914
"M27419",0.001,1.87213337368012
"M27462",0.001,2.68997403863072
"M27841",0.001,2.17730029617431
"M27674",0.001,0.356067319675192
"M9450",0.002,1.88280511096891
"M26971",0.001,2.69691741241829
"M924",0.001,1.91173328466678
"M27842",0.003,1.49098500030758
"M27041",0.001,3.27588428725955
"M27847",0.001,1.33212672578592
"M919",0.001,2.09379535718784
"M12289",0.001,1.9816779229962
"M1073",0.001,2.29583721138901
"M26985",0.001,1.01651808176418
"M27186",0.001,0.466722065825218
"M590",0.001,0.610649164124045
"M27107",0.001,0.246139831498396
"M27082",0.401,2.24497215484201
"M614",0.001,2.1911484000414
"M19135",0.011,2.15911638478778
"M29819",0.007,3.36529492995233
"M27235",0.007,2.94372442612161
"M916",0.001,0.72043293079118
"M27819",0.001,2.94814289283227
"M27032",0.001,0.76745639301344
"M552",0.001,2.74401053197738
"M622",0.001,2.68822489499382
"M848",0.001,0.0665562365012368
"M27079",0.001,0.888761415319473
"M10735",0.001,1.02350724514667
"M607",0.001,0.865008782137175
"M27562",0.716,3.11008064587972
"M27355",0.044,3.23768778791602
"M27038",0.001,2.63178391720152
"M27782",0.002,1.47539900537921
"M27734",0.001,1.868231002972
"M27212",0.001,1.09606599179963
"M27732",0.007,2.51165771271588
"M10654",0.001,3.23506998113802
"M814",0.001,2.49480583366426
"M27587",0.001,1.41968066536206
"M27689",0.001,2.96000153548977
"M29838",0.531,1.07483687592882
"M842",0.004,2.00303342834766
"M27218",0.001,0.744472657987303
"M41805",0.001,1.4699219273081
"M27932",0.001,0.211706779809936
"M27617",0.001,0.863055549942448
"M27445",0.001,1.40380899363809
"M17157",0.001,1.2516509776755
"M39007",0.001,0.458765021939822
"M17670",0.001,3.3129317581892
"M27660",0.001,0.325279082345617
"M26917",0.001,1.97206746911547
"M923",0.008,2.15180581921449
"M38995",0.001,1.76086351273758
"M27955",0.075,2.66243512867474
"M41810",0.001,0.11021343313734
"M27789",0.001,2.32023383198928
"M27290",0.001,2.26889842803874
"M29526",0.001,2.65907730057074
"M4862",0.001,3.23506998113802
"M41811",0.001,0.330193371084183
"M27822",0.001,0.169196695933129
"M27326",0.92,2.25908445357074
"M27572",0.001,0.534927915820597
"M2661",0.001,3.36049392833892
"M41834",0.001,2.36511982609011
"M27348",0.001,3.23506998113802
"M5485",0.001,0.300285504807303
"M17541",0.001,2.31050576820343
"M27872",0.001,0.135946820152646
"M27376",0.01,2.97451312799188
"M27771",0.001,0.506392335766537
"M27945",0.058,2.07201680158493
"M27665",0.001,0.604544348327135
"M26924",0.026,2.74401053197738
"M27950",0.001,2.70181935740869
"M41819",0.001,0.33384723672322
"M14966",0.001,3.00863319221247
"M942",0.001,2.32822226221304
"M27229",0.001,2.52541524646095
"M982",0.001,2.95186298080569
"M27939",0.001,3.33483608096896
"M27215",0.001,0.219620339286986
"M537",0.001,2.47412230019107
"M27590",0.003,2.49652525011917
"M29582",0.001,0.371367384623116
"M783",0.001,2.4333813450606
"M27900",0.001,0.93421877185956
"M27814",0.027,2.97266290474488
"M716",0.001,2.69529757292033
"M41804",0.001,0.667691164434107
"M27788",0.001,2.94329562050034
"M27571",0.002,1.79528432787691
"M713",0.001,1.05957645349801
"M891",0.001,0.615209973371606
"M903",0.001,2.92760215948892
"M490",0.001,0.858257294110309
"M27001",0.001,1.01986537082014
"M27638",0.001,2.36482672961119
"M27639",0.001,1.79824320380636
"M41832",0.188,1.10593532565239
"M27556",0.001,0.987254250279379
"M26977",0.001,2.53026193197452
"M27402",0.001,3.34961264386965
"M6467",0.001,0.255085905424478
"M27250",0.001,1.06923778670205
"M27809",0.08,1.96514425702309
"M27641",0.002,0.648958066403979
"M27779",0.001,0.376151332297162
"M776",0.001,0.955850574862926
"M27646",0.001,0.127542522102184
"M27231",0.002,0.182048810672782
"M29832",0.005,2.96671719169779
"M27815",0.136,1.10779612609507
"M29583",0.001,3.29652393768638
"M27541",0.957,2.03198262548028
"M27498",0.001,0.0699844518320915
"M27285",0.001,0.269228498619308
"M27637",0.001,1.78747951837206
"M27425",0.001,0.669599325574973
"M29612",0.062,3.11008064587972
"M29824",0.001,1.4247057736804
"M671",0.004,2.66243512867474
"M10122",0.001,3.33101598862613
"M724",0.001,0.156244656559253
"M27437",0.001,1.91839203027503
"M27802",0.02,0.898751006467256
"M27490",0.001,3.33551091650983
"M27551",0.061,2.52291022409439
"M41806",0.98,0.141957311901509
"M27553",0.001,1.54071351289375
"M27489",0.001,2.30784579655389
"M27742",0.001,0.499000936038868
"M41734",0.004,2.66243512867474
"M41723",0.002,1.34957249076558
"M41818",0.002,1.23189534693039
"M29807",0.001,2.27056788314596
"M41738",0.001,0.930118551858564
"M27493",0.001,2.29430837355514
"M27491",0.001,0.928126660144253
"M41822",0.929,0.779767503216769
"M29565",0.001,0.0884320294369871
"M27494",0.001,2.14233703906027
"M41814",0.995,0.862916827743808
"M41812",0.978,0.596784053833005
"M41821",0.411,2.88102605017617
"M27746",0.001,1.31620744764944
"M27245",0.001,3.27699835485867
"M41815",1,0.313558934829102
"M41820",0.001,0.961478441231197
"M41816",0.001,0.573788787578366
"M41813",0.004,0.593463084857204
"M41817",0.001,0.746030629145262
"M41807",0.5,0.331157615934018
"M583",0.001,2.30614603127596
"M27539",0.001,1.9857624305448
"M29666",0.001,1.31489517923385
"M27487",0.001,0.742801988329731
"M41808",0.002,0.324149268755279
"M676",0.001,0.374165983894314
"M41829",0.404,0.971727612838315
"M41828",0.006,0.866588982858295
"M27877",0.019,2.97451312799188
"M41827",0.592,1.00265611363875
"M27351",0.001,3.35569292672551
"M27583",0.001,3.29414484064923
"M27203",0.001,2.92214925379925
"M27162",0.001,2.05538868367743
"M26942",0.001,2.46221636487663
"M27110",0.001,1.5857794348825
"M27768",0.001,2.87179518236006
"M27783",0.743,3.11008064587972
"M27787",0.139,2.97821357448587
"M26923",0.001,2.20453478347241
"M27234",0.001,1.32045901430501
"M27799",0.954,2.26200707557927
"M27806",0.022,2.70706885164007
"M27803",0.002,1.63259901504027
"M27805",0.01,1.11438665095841
"M27807",0.001,3.35787612156092
"M27817",0.221,3.36529492995233
"M27824",0.001,2.69201627414265
