pathway,pvalue,dist
hsa05204,0.001,0.048287939
hsa05034,0.007,0.007402073
hsa05166,0.001,0.001243061
hsa05131,0.001,0.000942877
hsa03013,0.001,0.004773501
hsa05207,0.05,0.005048148
hsa05216,0.001,0.028690129
hsa05206,0.99,0.004111747
hsa04936,0.001,0.002935129
hsa04728,0.001,0.002840182
hsa05169,0.001,0.001131826
hsa05203,0.001,0.000924181
hsa05217,0.001,0.050701254
hsa04912,0.001,0.003414518
hsa05161,0.09,0.001409429
hsa05142,0.001,0.00468234
hsa04932,0.001,0.003638792
hsa04723,0.001,0.111108817
hsa05310,0.001,0.212402068
hsa05219,0.001,0.022907035
hsa05320,0.001,0.125419718
hsa05170,0.001,0.00099467
hsa04919,0.001,0.005955034
hsa05225,0.001,0.003706482
hsa04921,0.001,0.001315184
hsa05321,0.001,0.043441549
hsa05163,0.001,0.001096714
hsa05322,0.001,0.024320674
hsa05340,0.001,0.065022283
hsa05332,0.001,0.20916231
hsa05330,0.001,0.144011411
hsa05205,0.05,0.001355843
hsa05167,0.001,0.001748554
hsa05323,0.001,0.024843716
hsa05416,0.001,0.017171482
hsa03420,0.001,0.088598307
hsa05145,0.001,0.003633341
hsa05418,0.001,0.001847274
hsa05213,0.001,0.050166158
hsa05100,0.001,0.005005908
hsa05410,0.001,0.014199518
hsa04660,0.001,0.003364281
hsa05412,0.001,0.010270213
hsa04917,1,0.003945869
hsa04915,0.001,0.00234249
hsa05414,0.001,0.014859847
hsa05221,0.001,0.010218445
hsa05214,0.001,0.028517268
hsa05218,0.509,0.005958924
hsa05222,0.001,0.008856896
hsa04933,0.001,0.00634739
hsa04725,0.001,0.009992327
hsa05211,0.001,0.017732366
hsa05223,0.001,0.026950032
hsa05230,0.001,0.012073769
hsa05210,0.001,0.030372023
hsa04714,0.08,0.003376193
hsa05212,0.001,0.009995355
hsa05220,0.001,0.012938591
hsa05417,0.001,0.000923385
hsa05231,0.105,0.00817292
hsa04935,0.001,0.003390788
hsa05224,0.001,0.045262761
hsa05215,0.001,0.010569912
hsa05208,0.001,0.002440719
hsa05226,0.001,0.012578805
hsa05235,0.001,0.006096191
hsa04722,0.001,0.002599031
hsa05162,0.001,0.00239107
hsa05415,0.001,0.001850747
hsa04926,0.001,0.005386962
M747,0.001,0.210706156
M27398,0.001,0.124641417
M39406,0.74,0.021319577
M39436,0.001,0.056108357
M4669,0.001,0.00346905
M27181,0.51,0.005754973
M27876,0.03,0.030158054
hsa03010,1,Inf
M29813,0.862,0.110163882
hsa05171,0.002,0.001753159
"M27446",1,Inf
